Name,hermes.d.no-vmsub.zxpt.k-
Comment,HERMES deutron-to-k- (zxpt-3D) no-vmsub. thFactor contains DIS normalization
Reference,1212.5407
Process type,SIDIS
Number of points,326
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k-.60,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1510068,0.1,0.2,0.5450804,0.45,0.6,0.4096358,0.02185984,0.01918083,0.010297686165570656,0.006076074065797569,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.61,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1561947,0.1,0.2,0.7216126,0.6,0.8,0.1708877,0.02207606,0.005917401,0.004295884061295885,0.0045570555493481745,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.62,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1564938,0.1,0.2,0.8718202,0.8,1.2,0.04307881,0.01979845,0.001459883,0.0010829426182141476,0.0022785277746740886,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.63,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2247821,0.2,0.25,0.09664954,0.0,0.15,0.203187,0.01219569,0.007462798,0.005107844477762454,0.01215214813159514,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.64,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2241842,0.2,0.25,0.2033771,0.15,0.25,0.3741842,0.01923053,0.01329574,0.009406481219940064,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.65,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2256362,0.2,0.25,0.3016817,0.25,0.35,0.3402186,0.01977455,0.01166554,0.008552632290658719,0.018228222197392712,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.66,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2265826,0.2,0.25,0.4043023,0.35,0.45,0.3139988,0.01711332,0.0111269,0.007893502225063796,0.0182282221973927,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.67,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.227396,0.2,0.25,0.5309342,0.45,0.6,0.2349446,0.01211128,0.00600623,0.005906187293921898,0.012152148131595143,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.68,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2350231,0.2,0.25,0.7200947,0.6,0.8,0.1001199,0.009300511,0.002708587,0.0025168779416455244,0.00911411109869635,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.69,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2442169,0.2,0.25,1.008016,0.8,1.2,0.03410408,0.007372366,0.001047384,0.0008573301278977935,0.004557055549348178,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.70,1 - 1 - 2032,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.2722365,0.25,0.3,0.1045781,0.0,0.15,0.1273665,0.009062383,0.004816624,0.0032018203609331876,0.01215214813159514,True,0.1,0.85,10.0,10000.0,0.938,0.494
